# Incident energy   MT=1 : (n,total)   MT=2 : (z,elastic)   MT=102 : (z,γ)
0.00517   31.57515648   2.191114056   29.3840436
0.005180000000000001   31.54643392   2.190930824   29.355504399999994
0.00519   31.51771136   2.1907475919999997   29.3269652
0.005200000000000001   31.4889888   2.1905643599999998   29.298425999999996
0.00521   31.46026624   2.190381128   29.269886799999995
0.005220000000000001   31.43154368   2.190197896   29.241347599999997
0.00523   31.402821120000002   2.1900146639999996   29.212808399999997
0.005240000000000001   31.374098559999997   2.189831432   29.1842692
0.00525   31.345375999999998   2.1896482   29.15573
0.00526   31.316653440000003   2.1894649680000002   29.127190800000005
0.00527   31.287930879999998   2.189281736   29.0986516
0.00528   31.25920832   2.1890985039999995   29.070112400000006
0.00529   31.230485759999997   2.188915272   29.0415732
0.0053   31.2017632   2.1887320399999997   29.013034
